rg,rc,rp,ng,nc,np,family,realisation,seed,household_mean_deg,kappa_c,connected
0.2,0.4,0.4,10,20,19,WS,13,12013,4.000,0.171094,1
0.2,0.4,0.4,10,20,19,WS,14,12014,4.000,0.246094,1
0.2,0.4,0.4,10,20,19,WS,15,12015,4.000,0.141406,1
0.2,0.4,0.4,10,20,19,WS,16,12016,4.000,0.175781,1
0.2,0.4,0.4,10,20,19,WS,17,12017,4.000,0.202344,1
0.2,0.4,0.4,10,20,19,WS,18,12018,4.000,0.185156,1
0.2,0.4,0.4,10,20,19,WS,19,12019,4.000,0.141406,1
0.2,0.4,0.4,10,20,19,WS,20,12020,4.000,0.336719,1
0.2,0.4,0.4,10,20,19,WS,21,12021,4.000,0.122656,1
0.2,0.4,0.4,10,20,19,WS,22,12022,4.000,0.124219,1
0.2,0.4,0.4,10,20,19,WS,23,12023,4.000,0.175781,1
0.2,0.4,0.4,10,20,19,WS,24,12024,4.000,0.153906,1
0.2,0.4,0.4,10,20,19,WS,25,12025,4.000,0.182031,1
0.2,0.4,0.4,10,20,19,WS,26,12026,4.000,0.172656,1
0.2,0.4,0.4,10,20,19,WS,27,12027,4.000,0.172656,1
0.2,0.4,0.4,10,20,19,WS,28,12028,4.000,0.196094,1
0.2,0.4,0.4,10,20,19,WS,29,12029,4.000,0.261719,1
0.2,0.4,0.4,10,20,19,RGG,0,12100,4.000,NaN,1
0.2,0.4,0.4,10,20,19,RGG,1,12101,4.000,14.799219,1
0.2,0.4,0.4,10,20,19,RGG,2,12102,3.959,NaN,1
0.2,0.4,0.4,10,20,19,RGG,3,12103,4.082,14.892969,1
0.2,0.4,0.4,10,20,19,RGG,4,12104,4.082,0.591406,1
0.2,0.4,0.4,10,20,19,RGG,5,12105,4.041,14.886719,1
0.2,0.4,0.4,10,20,19,RGG,6,12106,4.000,14.588672,1
0.2,0.4,0.4,10,20,19,RGG,7,12107,3.959,NaN,1
0.2,0.4,0.4,10,20,19,RGG,8,12108,3.959,14.696094,1
0.2,0.4,0.4,10,20,19,RGG,9,12109,3.959,14.843750,1
0.2,0.4,0.4,10,20,19,RGG,10,12110,3.918,14.852734,1
0.2,0.4,0.4,10,20,19,RGG,11,12111,3.918,14.425000,1
0.2,0.4,0.4,10,20,19,RGG,12,12112,4.082,14.971875,1
0.2,0.4,0.4,10,20,19,RGG,13,12113,4.041,0.983594,1
0.2,0.4,0.4,10,20,19,RGG,14,12114,3.918,14.874219,1
0.2,0.4,0.4,10,20,19,RGG,15,12115,4.082,14.841406,1
0.2,0.4,0.4,10,20,19,RGG,16,12116,4.041,14.245117,1
0.2,0.4,0.4,10,20,19,RGG,17,12117,4.041,NaN,1
0.2,0.4,0.4,10,20,19,RGG,18,12118,3.918,14.696094,1
0.2,0.4,0.4,10,20,19,RGG,19,12119,4.082,0.791406,1
0.2,0.4,0.4,10,20,19,RGG,20,12120,4.000,14.899219,1
0.2,0.4,0.4,10,20,19,RGG,21,12121,4.041,14.925000,1
0.2,0.4,0.4,10,20,19,RGG,22,12122,4.082,0.619531,1
0.2,0.4,0.4,10,20,19,RGG,23,12123,4.000,14.903906,1
0.2,0.4,0.4,10,20,19,RGG,24,12124,4.000,NaN,1
0.2,0.4,0.4,10,20,19,RGG,25,12125,3.959,14.908594,1
0.2,0.4,0.4,10,20,19,RGG,26,12126,4.041,0.449219,1
0.2,0.4,0.4,10,20,19,RGG,27,12127,3.959,14.864844,1
0.2,0.4,0.4,10,20,19,RGG,28,12128,4.082,14.889844,1
0.2,0.4,0.4,10,20,19,RGG,29,12129,4.000,14.974609,1
0.2,0.4,0.4,10,20,19,SBM,0,12200,3.959,14.799219,1
0.2,0.4,0.4,10,20,19,SBM,1,12201,3.959,14.892969,1
0.2,0.4,0.4,10,20,19,SBM,2,12202,3.959,NaN,1
0.2,0.4,0.4,10,20,19,SBM,3,12203,4.082,14.973437,1
0.2,0.4,0.4,10,20,19,SBM,4,12204,4.000,14.792969,1
0.2,0.4,0.4,10,20,19,SBM,5,12205,4.000,14.911719,1
0.2,0.4,0.4,10,20,19,SBM,6,12206,4.000,NaN,1
0.2,0.4,0.4,10,20,19,SBM,7,12207,4.000,14.924805,1
0.2,0.4,0.4,10,20,19,SBM,8,12208,3.918,NaN,1
0.2,0.4,0.4,10,20,19,SBM,9,12209,3.918,13.592969,1
0.2,0.4,0.4,10,20,19,SBM,10,12210,4.082,NaN,1
0.2,0.4,0.4,10,20,19,SBM,11,12211,4.041,14.405469,1
0.2,0.4,0.4,10,20,19,SBM,12,12212,4.082,14.802344,1
0.2,0.4,0.4,10,20,19,SBM,13,12213,3.918,14.952344,1
0.2,0.4,0.4,10,20,19,SBM,14,12214,4.082,NaN,1
0.2,0.4,0.4,10,20,19,SBM,15,12215,4.000,14.885938,1
0.2,0.4,0.4,10,20,19,SBM,16,12216,3.959,14.623437,1
0.2,0.4,0.4,10,20,19,SBM,17,12217,3.959,14.688281,1
0.2,0.4,0.4,10,20,19,SBM,18,12218,3.918,14.974219,1
0.2,0.4,0.4,10,20,19,SBM,19,12219,3.959,14.624902,1
0.2,0.4,0.4,10,20,19,SBM,20,12220,3.959,15.000000,1
0.2,0.4,0.4,10,20,19,SBM,21,12221,4.041,15.000000,1
0.2,0.4,0.4,10,20,19,SBM,22,12222,4.082,14.687109,1
0.2,0.4,0.4,10,20,19,SBM,23,12223,3.959,14.792969,1
0.2,0.4,0.4,10,20,19,SBM,24,12224,4.041,14.892969,1
0.2,0.4,0.4,10,20,19,SBM,25,12225,3.959,0.183594,1
0.2,0.4,0.4,10,20,19,SBM,26,12226,4.041,14.925000,1
0.2,0.4,0.4,10,20,19,SBM,27,12227,4.082,14.881226,1
0.2,0.4,0.4,10,20,19,SBM,28,12228,3.959,NaN,1
0.2,0.4,0.4,10,20,19,SBM,29,12229,4.041,14.825000,1
0.2,0.4,0.4,10,20,19,CP,0,12300,4.000,29.864844,1
0.2,0.4,0.4,10,20,19,CP,1,12301,3.959,29.950000,1
0.2,0.4,0.4,10,20,19,CP,2,12302,4.082,30.000000,1
0.2,0.4,0.4,10,20,19,CP,3,12303,4.041,30.000000,1
0.2,0.4,0.4,10,20,19,CP,4,12304,4.041,30.000000,1
0.2,0.4,0.4,10,20,19,CP,5,12305,4.041,NaN,1
0.2,0.4,0.4,10,20,19,CP,6,12306,4.000,NaN,1
0.2,0.4,0.4,10,20,19,CP,7,12307,3.918,29.900000,1
0.2,0.4,0.4,10,20,19,CP,8,12308,3.959,29.923438,1
0.2,0.4,0.4,10,20,19,CP,9,12309,4.041,NaN,1
0.2,0.4,0.4,10,20,19,CP,10,12310,3.959,NaN,1
0.2,0.4,0.4,10,20,19,CP,11,12311,4.082,NaN,1
0.2,0.4,0.4,10,20,19,CP,12,12312,3.918,30.000000,1
0.2,0.4,0.4,10,20,19,CP,13,12313,4.082,29.975000,1
0.2,0.4,0.4,10,20,19,CP,14,12314,3.918,NaN,1
0.2,0.4,0.4,10,20,19,CP,15,12315,4.000,NaN,1
0.2,0.4,0.4,10,20,19,CP,16,12316,3.959,29.950000,1
0.2,0.4,0.4,10,20,19,CP,17,12317,3.959,30.000000,1
0.2,0.4,0.4,10,20,19,CP,18,12318,3.959,NaN,1
0.2,0.4,0.4,10,20,19,CP,19,12319,3.918,NaN,1
0.2,0.4,0.4,10,20,19,CP,20,12320,4.082,29.974609,1
0.2,0.4,0.4,10,20,19,CP,21,12321,4.041,NaN,1
0.2,0.4,0.4,10,20,19,CP,22,12322,4.000,29.971094,1
0.2,0.4,0.4,10,20,19,CP,23,12323,3.918,NaN,1
0.2,0.4,0.4,10,20,19,CP,24,12324,4.082,NaN,1
0.2,0.4,0.4,10,20,19,CP,25,12325,3.959,30.000000,1
0.2,0.4,0.4,10,20,19,CP,26,12326,4.082,29.975000,1
0.2,0.4,0.4,10,20,19,CP,27,12327,4.041,NaN,1
0.2,0.4,0.4,10,20,19,CP,28,12328,4.082,NaN,1
0.2,0.4,0.4,10,20,19,CP,29,12329,4.000,NaN,1
0.2,0.5,0.3,10,24,15,WS,0,13000,4.000,0.182031,1
0.2,0.5,0.3,10,24,15,WS,1,13001,4.000,0.108594,1
0.2,0.5,0.3,10,24,15,WS,2,13002,4.000,0.144531,1
0.2,0.5,0.3,10,24,15,WS,3,13003,4.000,0.227344,1
0.2,0.5,0.3,10,24,15,WS,4,13004,4.000,0.133594,1
0.2,0.5,0.3,10,24,15,WS,5,13005,4.000,0.199219,1
0.2,0.5,0.3,10,24,15,WS,6,13006,4.000,0.147656,1
0.2,0.5,0.3,10,24,15,WS,7,13007,4.000,0.175781,1
0.2,0.5,0.3,10,24,15,WS,8,13008,4.000,0.141406,1
0.2,0.5,0.3,10,24,15,WS,9,13009,4.000,0.199219,1
0.2,0.5,0.3,10,24,15,WS,10,13010,4.000,0.199219,1
0.2,0.5,0.3,10,24,15,WS,11,13011,4.000,0.210156,1
0.2,0.5,0.3,10,24,15,WS,12,13012,4.000,0.202344,1
0.2,0.5,0.3,10,24,15,WS,13,13013,4.000,0.203906,1
0.2,0.5,0.3,10,24,15,WS,14,13014,4.000,0.225781,1
0.2,0.5,0.3,10,24,15,WS,15,13015,4.000,0.135156,1
0.2,0.5,0.3,10,24,15,WS,16,13016,4.000,0.325781,1
0.2,0.5,0.3,10,24,15,WS,17,13017,4.000,0.213281,1
0.2,0.5,0.3,10,24,15,WS,18,13018,4.000,0.228906,1
0.2,0.5,0.3,10,24,15,WS,19,13019,4.000,0.132031,1
0.2,0.5,0.3,10,24,15,WS,20,13020,4.000,0.185156,1
0.2,0.5,0.3,10,24,15,WS,21,13021,4.000,0.164844,1
0.2,0.5,0.3,10,24,15,WS,22,13022,4.000,0.152344,1
0.2,0.5,0.3,10,24,15,WS,23,13023,4.000,0.182031,1
0.2,0.5,0.3,10,24,15,WS,24,13024,4.000,0.172656,1
0.2,0.5,0.3,10,24,15,WS,25,13025,4.000,0.141406,1
0.2,0.5,0.3,10,24,15,WS,26,13026,4.000,0.116406,1
0.2,0.5,0.3,10,24,15,WS,27,13027,4.000,0.167969,1
0.2,0.5,0.3,10,24,15,WS,28,13028,4.000,0.221094,1
0.2,0.5,0.3,10,24,15,WS,29,13029,4.000,0.116406,1
0.2,0.5,0.3,10,24,15,RGG,0,13100,4.082,14.824609,1
0.2,0.5,0.3,10,24,15,RGG,1,13101,4.041,0.500781,1
0.2,0.5,0.3,10,24,15,RGG,2,13102,4.000,14.082031,1
0.2,0.5,0.3,10,24,15,RGG,3,13103,4.041,0.644531,1
0.2,0.5,0.3,10,24,15,RGG,4,13104,3.959,NaN,1
0.2,0.5,0.3,10,24,15,RGG,5,13105,3.959,14.863281,1
0.2,0.5,0.3,10,24,15,RGG,6,13106,4.000,14.661719,1
0.2,0.5,0.3,10,24,15,RGG,7,13107,3.959,14.979688,1
0.2,0.5,0.3,10,24,15,RGG,8,13108,4.082,14.892969,1
0.2,0.5,0.3,10,24,15,RGG,9,13109,4.000,14.882812,1
0.2,0.5,0.3,10,24,15,RGG,10,13110,3.918,14.893750,1
0.2,0.5,0.3,10,24,15,RGG,11,13111,4.041,0.424219,1
0.2,0.5,0.3,10,24,15,RGG,12,13112,4.000,NaN,1
0.2,0.5,0.3,10,24,15,RGG,13,13113,4.082,0.783594,1
0.2,0.5,0.3,10,24,15,RGG,14,13114,3.918,NaN,1
0.2,0.5,0.3,10,24,15,RGG,15,13115,4.041,14.896484,1
0.2,0.5,0.3,10,24,15,RGG,16,13116,3.918,NaN,1
0.2,0.5,0.3,10,24,15,RGG,17,13117,4.041,14.809375,1
0.2,0.5,0.3,10,24,15,RGG,18,13118,4.000,14.906250,1
0.2,0.5,0.3,10,24,15,RGG,19,13119,4.000,14.767188,1
0.2,0.5,0.3,10,24,15,RGG,20,13120,4.041,14.900000,1
0.2,0.5,0.3,10,24,15,RGG,21,13121,4.082,14.781250,1
0.2,0.5,0.3,10,24,15,RGG,22,13122,4.082,NaN,1
0.2,0.5,0.3,10,24,15,RGG,23,13123,4.041,NaN,1
0.2,0.5,0.3,10,24,15,RGG,24,13124,3.959,14.953125,1
0.2,0.5,0.3,10,24,15,RGG,25,13125,4.041,NaN,1
0.2,0.5,0.3,10,24,15,RGG,26,13126,3.918,14.703906,1
0.2,0.5,0.3,10,24,15,RGG,27,13127,3.918,14.532031,1
0.2,0.5,0.3,10,24,15,RGG,28,13128,4.000,14.957031,1
0.2,0.5,0.3,10,24,15,RGG,29,13129,4.000,14.849219,1
0.2,0.5,0.3,10,24,15,SBM,0,13200,3.959,NaN,1
0.2,0.5,0.3,10,24,15,SBM,1,13201,4.000,14.469531,1
0.2,0.5,0.3,10,24,15,SBM,2,13202,4.000,14.949609,1
0.2,0.5,0.3,10,24,15,SBM,3,13203,4.082,14.952344,1
0.2,0.5,0.3,10,24,15,SBM,4,13204,4.041,14.755469,1
0.2,0.5,0.3,10,24,15,SBM,5,13205,4.082,NaN,1
0.2,0.5,0.3,10,24,15,SBM,6,13206,3.918,14.887500,1
0.2,0.5,0.3,10,24,15,SBM,7,13207,4.041,NaN,1
0.2,0.5,0.3,10,24,15,SBM,8,13208,3.918,14.812500,1
0.2,0.5,0.3,10,24,15,SBM,9,13209,3.918,0.117969,1
0.2,0.5,0.3,10,24,15,SBM,10,13210,3.959,14.878113,1
0.2,0.5,0.3,10,24,15,SBM,11,13211,4.082,NaN,1
0.2,0.5,0.3,10,24,15,SBM,12,13212,3.959,14.987500,1
0.2,0.5,0.3,10,24,15,SBM,13,13213,4.041,14.398047,1
0.2,0.5,0.3,10,24,15,SBM,14,13214,4.041,14.686719,1
0.2,0.5,0.3,10,24,15,SBM,15,13215,3.959,14.924976,1
0.2,0.5,0.3,10,24,15,SBM,16,13216,4.000,NaN,1
0.2,0.5,0.3,10,24,15,SBM,17,13217,4.041,14.861719,1
0.2,0.5,0.3,10,24,15,SBM,18,13218,4.041,NaN,1
0.2,0.5,0.3,10,24,15,SBM,19,13219,4.000,14.900781,1
0.2,0.5,0.3,10,24,15,SBM,20,13220,3.959,14.918359,1
0.2,0.5,0.3,10,24,15,SBM,21,13221,4.082,14.737500,1
0.2,0.5,0.3,10,24,15,SBM,22,13222,3.959,14.899609,1
0.2,0.5,0.3,10,24,15,SBM,23,13223,3.959,14.855469,1
0.2,0.5,0.3,10,24,15,SBM,24,13224,3.918,14.949951,1
0.2,0.5,0.3,10,24,15,SBM,25,13225,4.082,14.925000,1
0.2,0.5,0.3,10,24,15,SBM,26,13226,4.082,14.860156,1
0.2,0.5,0.3,10,24,15,SBM,27,13227,4.000,14.880859,1
0.2,0.5,0.3,10,24,15,SBM,28,13228,4.000,14.984180,1
0.2,0.5,0.3,10,24,15,SBM,29,13229,3.959,NaN,1
0.2,0.5,0.3,10,24,15,CP,0,13300,4.082,29.896875,1
0.2,0.5,0.3,10,24,15,CP,1,13301,3.959,NaN,1
0.2,0.5,0.3,10,24,15,CP,2,13302,4.082,NaN,1
0.2,0.5,0.3,10,24,15,CP,3,13303,4.000,NaN,1
0.2,0.5,0.3,10,24,15,CP,4,13304,4.000,29.973438,1
0.2,0.5,0.3,10,24,15,CP,5,13305,4.000,NaN,1
0.2,0.5,0.3,10,24,15,CP,6,13306,3.918,NaN,1
0.2,0.5,0.3,10,24,15,CP,7,13307,4.000,NaN,1
0.2,0.5,0.3,10,24,15,CP,8,13308,3.959,NaN,1
0.2,0.5,0.3,10,24,15,CP,9,13309,4.000,29.871875,1
0.2,0.5,0.3,10,24,15,CP,10,13310,3.918,NaN,1
0.2,0.5,0.3,10,24,15,CP,11,13311,4.082,NaN,1
0.2,0.5,0.3,10,24,15,CP,12,13312,3.959,NaN,1
0.2,0.5,0.3,10,24,15,CP,13,13313,4.041,29.585840,1
0.2,0.5,0.3,10,24,15,CP,14,13314,3.918,30.000000,1
0.2,0.5,0.3,10,24,15,CP,15,13315,3.918,NaN,1
0.2,0.5,0.3,10,24,15,CP,16,13316,4.000,29.750000,1
0.2,0.5,0.3,10,24,15,CP,17,13317,3.918,30.000000,1
0.2,0.5,0.3,10,24,15,CP,18,13318,3.959,29.900000,1
0.2,0.5,0.3,10,24,15,CP,19,13319,4.082,NaN,1
0.2,0.5,0.3,10,24,15,CP,20,13320,4.000,NaN,1
0.2,0.5,0.3,10,24,15,CP,21,13321,4.000,30.000000,1
0.2,0.5,0.3,10,24,15,CP,22,13322,4.000,29.800000,1
0.2,0.5,0.3,10,24,15,CP,23,13323,4.041,NaN,1
0.2,0.5,0.3,10,24,15,CP,24,13324,4.000,29.687500,1
0.2,0.5,0.3,10,24,15,CP,25,13325,4.082,29.900000,1
0.2,0.5,0.3,10,24,15,CP,26,13326,4.000,29.900000,1
0.2,0.5,0.3,10,24,15,CP,27,13327,3.918,NaN,1
0.2,0.5,0.3,10,24,15,CP,28,13328,4.041,29.600000,1
0.2,0.5,0.3,10,24,15,CP,29,13329,3.918,29.700000,1
0.2,0.6,0.2,10,29,10,WS,0,14000,4.000,0.147656,1
0.2,0.6,0.2,10,29,10,WS,1,14001,4.000,0.141406,1
0.2,0.6,0.2,10,29,10,WS,2,14002,4.000,0.114844,1
0.2,0.6,0.2,10,29,10,WS,3,14003,4.000,0.136719,1
0.2,0.6,0.2,10,29,10,WS,4,14004,4.000,0.166406,1
0.2,0.6,0.2,10,29,10,WS,5,14005,4.000,0.207031,1
0.2,0.6,0.2,10,29,10,WS,6,14006,4.000,0.146094,1
0.2,0.6,0.2,10,29,10,WS,7,14007,4.000,0.185156,1
0.2,0.6,0.2,10,29,10,WS,8,14008,4.000,0.141406,1
0.2,0.6,0.2,10,29,10,WS,9,14009,4.000,0.172656,1
0.2,0.6,0.2,10,29,10,WS,10,14010,4.000,0.217969,1
0.2,0.6,0.2,10,29,10,WS,11,14011,4.000,0.239844,1
0.2,0.6,0.2,10,29,10,WS,12,14012,4.000,0.163281,1
0.2,0.6,0.2,10,29,10,WS,13,14013,4.000,0.125781,1
0.2,0.6,0.2,10,29,10,WS,14,14014,4.000,0.314844,1
0.2,0.6,0.2,10,29,10,WS,15,14015,4.000,0.135156,1
0.2,0.6,0.2,10,29,10,WS,16,14016,4.000,0.147656,1
0.2,0.6,0.2,10,29,10,WS,17,14017,4.000,0.202344,1
0.2,0.6,0.2,10,29,10,WS,18,14018,4.000,0.208594,1
0.2,0.6,0.2,10,29,10,WS,19,14019,4.000,0.210156,1
0.2,0.6,0.2,10,29,10,WS,20,14020,4.000,0.160156,1
0.2,0.6,0.2,10,29,10,WS,21,14021,4.000,0.291406,1
0.2,0.6,0.2,10,29,10,WS,22,14022,4.000,0.175781,1
0.2,0.6,0.2,10,29,10,WS,23,14023,4.000,0.171094,1
0.2,0.6,0.2,10,29,10,WS,24,14024,4.000,0.149219,1
0.2,0.6,0.2,10,29,10,WS,25,14025,4.000,0.197656,1
0.2,0.6,0.2,10,29,10,WS,26,14026,4.000,0.196094,1
0.2,0.6,0.2,10,29,10,WS,27,14027,4.000,0.127344,1
0.2,0.6,0.2,10,29,10,WS,28,14028,4.000,0.096094,1
0.2,0.6,0.2,10,29,10,WS,29,14029,4.000,0.180469,1
0.2,0.6,0.2,10,29,10,RGG,0,14100,4.082,NaN,1
0.2,0.6,0.2,10,29,10,RGG,1,14101,3.959,NaN,1
0.2,0.6,0.2,10,29,10,RGG,2,14102,4.041,14.258594,1
0.2,0.6,0.2,10,29,10,RGG,3,14103,4.000,11.350781,1
0.2,0.6,0.2,10,29,10,RGG,4,14104,4.041,14.782422,1
0.2,0.6,0.2,10,29,10,RGG,5,14105,4.000,14.718359,1
0.2,0.6,0.2,10,29,10,RGG,6,14106,4.000,NaN,1
0.2,0.6,0.2,10,29,10,RGG,7,14107,4.082,0.628906,1
0.2,0.6,0.2,10,29,10,RGG,8,14108,4.000,11.677344,1
0.2,0.6,0.2,10,29,10,RGG,9,14109,3.959,14.846869,1
0.2,0.6,0.2,10,29,10,RGG,10,14110,4.041,0.517969,1
0.2,0.6,0.2,10,29,10,RGG,11,14111,3.959,NaN,1
0.2,0.6,0.2,10,29,10,RGG,12,14112,4.041,14.458594,1
0.2,0.6,0.2,10,29,10,RGG,13,14113,4.000,14.787500,1
0.2,0.6,0.2,10,29,10,RGG,14,14114,3.918,0.805469,1
0.2,0.6,0.2,10,29,10,RGG,15,14115,3.959,14.166406,1
0.2,0.6,0.2,10,29,10,RGG,16,14116,4.082,14.835938,1
0.2,0.6,0.2,10,29,10,RGG,17,14117,3.918,14.230859,1
0.2,0.6,0.2,10,29,10,RGG,18,14118,3.959,14.860547,1
0.2,0.6,0.2,10,29,10,RGG,19,14119,4.082,13.791406,1
0.2,0.6,0.2,10,29,10,RGG,20,14120,4.041,NaN,1
0.2,0.6,0.2,10,29,10,RGG,21,14121,4.000,14.924609,1
0.2,0.6,0.2,10,29,10,RGG,22,14122,4.041,14.549219,1
0.2,0.6,0.2,10,29,10,RGG,23,14123,3.918,0.536719,1
0.2,0.6,0.2,10,29,10,RGG,24,14124,4.000,14.824902,1
0.2,0.6,0.2,10,29,10,RGG,25,14125,3.959,14.824951,1
0.2,0.6,0.2,10,29,10,RGG,26,14126,3.959,14.860156,1
0.2,0.6,0.2,10,29,10,RGG,27,14127,3.918,0.600781,1
0.2,0.6,0.2,10,29,10,RGG,28,14128,3.959,NaN,1
0.2,0.6,0.2,10,29,10,RGG,29,14129,4.000,14.937500,1
0.2,0.6,0.2,10,29,10,SBM,0,14200,3.918,14.424609,1
0.2,0.6,0.2,10,29,10,SBM,1,14201,3.918,14.380469,1
0.2,0.6,0.2,10,29,10,SBM,2,14202,3.918,14.759277,1
0.2,0.6,0.2,10,29,10,SBM,3,14203,3.959,14.543726,1
0.2,0.6,0.2,10,29,10,SBM,4,14204,4.041,14.549609,1
0.2,0.6,0.2,10,29,10,SBM,5,14205,4.000,14.596851,1
0.2,0.6,0.2,10,29,10,SBM,6,14206,3.918,14.924219,1
0.2,0.6,0.2,10,29,10,SBM,7,14207,3.918,14.592969,1
0.2,0.6,0.2,10,29,10,SBM,8,14208,4.000,NaN,1
0.2,0.6,0.2,10,29,10,SBM,9,14209,4.000,14.174219,1
0.2,0.6,0.2,10,29,10,SBM,10,14210,4.082,14.930859,1
0.2,0.6,0.2,10,29,10,SBM,11,14211,3.918,NaN,1
0.2,0.6,0.2,10,29,10,SBM,12,14212,3.918,NaN,1
0.2,0.6,0.2,10,29,10,SBM,13,14213,4.041,14.852344,1
0.2,0.6,0.2,10,29,10,SBM,14,14214,4.041,14.973437,1
0.2,0.6,0.2,10,29,10,SBM,15,14215,3.959,14.624951,1
0.2,0.6,0.2,10,29,10,SBM,16,14216,4.041,14.896680,1
0.2,0.6,0.2,10,29,10,SBM,17,14217,4.082,14.786719,1
0.2,0.6,0.2,10,29,10,SBM,18,14218,4.000,14.894531,1
0.2,0.6,0.2,10,29,10,SBM,19,14219,4.041,14.773438,1
0.2,0.6,0.2,10,29,10,SBM,20,14220,3.959,14.721875,1
0.2,0.6,0.2,10,29,10,SBM,21,14221,4.082,14.746875,1
0.2,0.6,0.2,10,29,10,SBM,22,14222,4.000,NaN,1
0.2,0.6,0.2,10,29,10,SBM,23,14223,3.959,14.778906,1
0.2,0.6,0.2,10,29,10,SBM,24,14224,4.082,0.124219,1
0.2,0.6,0.2,10,29,10,SBM,25,14225,3.918,14.487500,1
0.2,0.6,0.2,10,29,10,SBM,26,14226,4.000,14.971875,1
0.2,0.6,0.2,10,29,10,SBM,27,14227,3.918,14.971875,1
0.2,0.6,0.2,10,29,10,SBM,28,14228,3.918,14.550000,1
0.2,0.6,0.2,10,29,10,SBM,29,14229,4.082,NaN,1
0.2,0.6,0.2,10,29,10,CP,0,14300,3.959,29.950000,1
0.2,0.6,0.2,10,29,10,CP,1,14301,3.959,NaN,1
0.2,0.6,0.2,10,29,10,CP,2,14302,4.082,29.975000,1
0.2,0.6,0.2,10,29,10,CP,3,14303,4.000,29.600000,1
0.2,0.6,0.2,10,29,10,CP,4,14304,4.041,29.999902,1
0.2,0.6,0.2,10,29,10,CP,5,14305,4.000,NaN,1
0.2,0.6,0.2,10,29,10,CP,6,14306,4.082,NaN,1
0.2,0.6,0.2,10,29,10,CP,7,14307,4.082,29.982617,1
0.2,0.6,0.2,10,29,10,CP,8,14308,3.918,NaN,1
0.2,0.6,0.2,10,29,10,CP,9,14309,4.000,NaN,1
0.2,0.6,0.2,10,29,10,CP,10,14310,4.000,29.963867,1
0.2,0.6,0.2,10,29,10,CP,11,14311,4.000,NaN,1
0.2,0.6,0.2,10,29,10,CP,12,14312,3.918,NaN,1
0.2,0.6,0.2,10,29,10,CP,13,14313,4.000,NaN,1
0.2,0.6,0.2,10,29,10,CP,14,14314,3.959,NaN,1
0.2,0.6,0.2,10,29,10,CP,15,14315,4.082,NaN,1
0.2,0.6,0.2,10,29,10,CP,16,14316,4.082,29.975000,1
0.2,0.6,0.2,10,29,10,CP,17,14317,3.959,29.900000,1
0.2,0.6,0.2,10,29,10,CP,18,14318,4.082,NaN,1
0.2,0.6,0.2,10,29,10,CP,19,14319,4.082,NaN,1
0.2,0.6,0.2,10,29,10,CP,20,14320,4.041,NaN,1
0.2,0.6,0.2,10,29,10,CP,21,14321,3.918,29.950000,1
0.2,0.6,0.2,10,29,10,CP,22,14322,4.082,29.967188,1
0.2,0.6,0.2,10,29,10,CP,23,14323,4.000,29.877344,1
0.2,0.6,0.2,10,29,10,CP,24,14324,4.041,29.950000,1
0.2,0.6,0.2,10,29,10,CP,25,14325,4.000,29.800000,1
0.2,0.6,0.2,10,29,10,CP,26,14326,4.041,NaN,1
0.2,0.6,0.2,10,29,10,CP,27,14327,4.082,NaN,1
0.2,0.6,0.2,10,29,10,CP,28,14328,4.082,30.000000,1
0.2,0.6,0.2,10,29,10,CP,29,14329,4.000,30.000000,1
0.2,0.7,0.1,10,34,5,WS,0,15000,4.000,0.163281,1
0.2,0.7,0.1,10,34,5,WS,1,15001,4.000,0.225781,1
0.2,0.7,0.1,10,34,5,WS,2,15002,4.000,0.194531,1
0.2,0.7,0.1,10,34,5,WS,3,15003,4.000,0.196094,1
0.2,0.7,0.1,10,34,5,WS,4,15004,4.000,0.166406,1
0.2,0.7,0.1,10,34,5,WS,5,15005,4.000,0.188281,1
0.2,0.7,0.1,10,34,5,WS,6,15006,4.000,0.141406,1
0.2,0.7,0.1,10,34,5,WS,7,15007,4.000,0.096094,1
0.2,0.7,0.1,10,34,5,WS,8,15008,4.000,0.253906,1
0.2,0.7,0.1,10,34,5,WS,9,15009,4.000,0.102344,1
0.2,0.7,0.1,10,34,5,WS,10,15010,4.000,0.132031,1
0.2,0.7,0.1,10,34,5,WS,11,15011,4.000,0.241406,1
0.2,0.7,0.1,10,34,5,WS,12,15012,4.000,0.149219,1
0.2,0.7,0.1,10,34,5,WS,13,15013,4.000,0.172656,1
0.2,0.7,0.1,10,34,5,WS,14,15014,4.000,0.208594,1
0.2,0.7,0.1,10,34,5,WS,15,15015,4.000,0.236719,1
0.2,0.7,0.1,10,34,5,WS,16,15016,4.000,0.139844,1
0.2,0.7,0.1,10,34,5,WS,17,15017,4.000,0.132031,1
0.2,0.7,0.1,10,34,5,WS,18,15018,4.000,0.178906,1
0.2,0.7,0.1,10,34,5,WS,19,15019,4.000,0.141406,1
0.2,0.7,0.1,10,34,5,WS,20,15020,4.000,0.172656,1
0.2,0.7,0.1,10,34,5,WS,21,15021,4.000,0.147656,1
0.2,0.7,0.1,10,34,5,WS,22,15022,4.000,0.161719,1
0.2,0.7,0.1,10,34,5,WS,23,15023,4.000,0.177344,1
0.2,0.7,0.1,10,34,5,WS,24,15024,4.000,0.189844,1
0.2,0.7,0.1,10,34,5,WS,25,15025,4.000,0.185156,1
0.2,0.7,0.1,10,34,5,WS,26,15026,4.000,0.169531,1
